election_id,sub_id,vote_type,party_id,party_label_ka,party_code,district_id,district_name_ka,list_order,ballot_number,first_name,last_name,name_ka,partisanship,elected,source
local_2021,__main__,council_smd,third_force,„მესამე ძალა-სტრატეგია აღმაშენებელი”,,101,მთაწმინდა,,1,ირაკლი,გოგუაძე,ირაკლი გოგუაძე,,,adg_2021_candidates_unified.xlsx
local_2021,__main__,council_smd,citizens,„ალეკო ელისაშვილი-მოქალაქეები”,,101,მთაწმინდა,,7,ფატმანი,ბარჯაძე,ფატმანი ბარჯაძე,,,adg_2021_candidates_unified.xlsx
local_2021,__main__,council_smd,patriots,"„დავით თარხან-მოურავი, ირმა ინაშვილი - საქართველოს პატრიოტთა ალიანსი”",,101,მთაწმინდა,,8,გოდერძი,ამაშუკელი,გოდერძი ამაშუკელი,,,adg_2021_candidates_unified.xlsx
local_2021,__main__,council_smd,lelo,„ლელო”,,101,მთაწმინდა,,9,საბა,ბუაძე,საბა ბუაძე,,,adg_2021_candidates_unified.xlsx
local_2021,__main__,council_smd,labour,„შალვა ნათელაშვილი-საქართველოს ლეიბორისტული პარტია”,,101,მთაწმინდა,,10,გიორგი,დვალაშვილი,გიორგი დვალაშვილი,,,adg_2021_candidates_unified.xlsx
local_2021,__main__,council_smd,georgia_party,საქართველო,,101,მთაწმინდა,,13,შალვა,ელიოზაშვილი,შალვა ელიოზაშვილი,,,adg_2021_candidates_unified.xlsx
local_2021,__main__,council_smd,gakharia,გახარია - საქართველოსთვის,,101,მთაწმინდა,,25,ვახტანგ,გვაზავა,ვახტანგ გვაზავა,,,adg_2021_candidates_unified.xlsx
local_2021,__main__,council_smd,free_choice,„თავისუფალი არჩევანი - ახალი ალტერნატივა”,,101,მთაწმინდა,,26,აკაკი,გველესიანი,აკაკი გველესიანი,,,adg_2021_candidates_unified.xlsx
local_2021,__main__,council_smd,tribuna,დავით ჭიჭინაძე - ტრიბუნა,,101,მთაწმინდა,,35,გიორგი,სხირტლაძე,გიორგი სხირტლაძე,,,adg_2021_candidates_unified.xlsx
local_2021,__main__,council_smd,free_georgia,"„თავისუფალი საქართველო (ზაზა ხატიაშვილი, კახა კუკავა, გრიგოლ ჯოჯუა)”",,101,მთაწმინდა,,37,ლევან,პაპაშვილი,ლევან პაპაშვილი,,,adg_2021_candidates_unified.xlsx
local_2021,__main__,council_smd,gd,ქართული ოცნება - დემოკრატიული საქართველო,,101,მთაწმინდა,,41,ზურაბ,აბაშიძე,ზურაბ აბაშიძე,,,adg_2021_candidates_unified.xlsx
local_2021,__main__,council_smd,third_way,„მესამე გზა“,,101,მთაწმინდა,,43,გიორგი,თუმანიშვილი,გიორგი თუმანიშვილი,,,adg_2021_candidates_unified.xlsx
