election_id,sub_id,vote_type,party_id,party_label_ka,party_code,district_id,district_name_ka,list_order,ballot_number,first_name,last_name,name_ka,partisanship,elected,source
parl_2020,__main__,pr,gd,"""ქართული ოცნება - დემოკრატიული საქართველო""",41,,,1,,გიორგი,გახარია,გიორგი გახარია,"""ქართული ოცნება - დემოკრატიული საქართველო""",TRUE,party_lists_2020_georgia_unified.xlsx
parl_2020,__main__,pr,gd,"""ქართული ოცნება - დემოკრატიული საქართველო""",41,,,2,,არჩილ,თალაკვაძე,არჩილ თალაკვაძე,"""ქართული ოცნება - დემოკრატიული საქართველო""",TRUE,party_lists_2020_georgia_unified.xlsx
parl_2020,__main__,pr,gd,"""ქართული ოცნება - დემოკრატიული საქართველო""",41,,,3,,ირაკლი,კობახიძე,ირაკლი კობახიძე,"""ქართული ოცნება - დემოკრატიული საქართველო""",TRUE,party_lists_2020_georgia_unified.xlsx
parl_2020,__main__,pr,gd,"""ქართული ოცნება - დემოკრატიული საქართველო""",41,,,4,,თეა,წულუკიანი,თეა წულუკიანი,"""ქართული ოცნება - დემოკრატიული საქართველო""",TRUE,party_lists_2020_georgia_unified.xlsx
parl_2020,__main__,pr,gd,"""ქართული ოცნება - დემოკრატიული საქართველო""",41,,,5,,მამუკა,მდინარაძე,მამუკა მდინარაძე,"""ქართული ოცნება - დემოკრატიული საქართველო""",TRUE,party_lists_2020_georgia_unified.xlsx
parl_2020,__main__,pr,gd,"""ქართული ოცნება - დემოკრატიული საქართველო""",41,,,6,,კახაბერ,კუჭავა,კახაბერ კუჭავა,"""ქართული ოცნება - დემოკრატიული საქართველო""",TRUE,party_lists_2020_georgia_unified.xlsx
parl_2020,__main__,pr,gd,"""ქართული ოცნება - დემოკრატიული საქართველო""",41,,,7,,გიორგი,კახიანი,გიორგი კახიანი,"""ქართული ოცნება - დემოკრატიული საქართველო""",TRUE,party_lists_2020_georgia_unified.xlsx
parl_2020,__main__,pr,gd,"""ქართული ოცნება - დემოკრატიული საქართველო""",41,,,8,,მარიამ,ქვრივიშვილი,მარიამ ქვრივიშვილი,"""ქართული ოცნება - დემოკრატიული საქართველო""",TRUE,party_lists_2020_georgia_unified.xlsx
parl_2020,__main__,pr,gd,"""ქართული ოცნება - დემოკრატიული საქართველო""",41,,,9,,მიხეილ,სარჯველაძე,მიხეილ სარჯველაძე,"""ქართული ოცნება - დემოკრატიული საქართველო""",TRUE,party_lists_2020_georgia_unified.xlsx
parl_2020,__main__,pr,gd,"""ქართული ოცნება - დემოკრატიული საქართველო""",41,,,10,,მაია,ბითაძე,მაია ბითაძე,"""ქართული ოცნება - დემოკრატიული საქართველო""",TRUE,party_lists_2020_georgia_unified.xlsx
parl_2020,__main__,pr,gd,"""ქართული ოცნება - დემოკრატიული საქართველო""",41,,,11,,მიხეილ,დაუშვილი,მიხეილ დაუშვილი,"""ქართული ოცნება - დემოკრატიული საქართველო""",TRUE,party_lists_2020_georgia_unified.xlsx
parl_2020,__main__,pr,gd,"""ქართული ოცნება - დემოკრატიული საქართველო""",41,,,12,,გიორგი,ამილახვარი,გიორგი ამილახვარი,"""ქართული ოცნება - დემოკრატიული საქართველო""",TRUE,party_lists_2020_georgia_unified.xlsx
parl_2020,__main__,pr,gd,"""ქართული ოცნება - დემოკრატიული საქართველო""",41,,,13,,ვიქტორ,სანიკიძე,ვიქტორ სანიკიძე,"""ქართული ოცნება - დემოკრატიული საქართველო""",TRUE,party_lists_2020_georgia_unified.xlsx
parl_2020,__main__,pr,gd,"""ქართული ოცნება - დემოკრატიული საქართველო""",41,,,14,,მაკა,ბოჭორიშვილი,მაკა ბოჭორიშვილი,"""ქართული ოცნება - დემოკრატიული საქართველო""",TRUE,party_lists_2020_georgia_unified.xlsx
parl_2020,__main__,pr,gd,"""ქართული ოცნება - დემოკრატიული საქართველო""",41,,,15,,შალვა,პაპუაშვილი,შალვა პაპუაშვილი,"""ქართული ოცნება - დემოკრატიული საქართველო""",TRUE,party_lists_2020_georgia_unified.xlsx
parl_2020,__main__,pr,gd,"""ქართული ოცნება - დემოკრატიული საქართველო""",41,,,16,,დავით,კაჭარავა,დავით კაჭარავა,"""ქართული ოცნება - დემოკრატიული საქართველო""",TRUE,party_lists_2020_georgia_unified.xlsx
parl_2020,__main__,pr,gd,"""ქართული ოცნება - დემოკრატიული საქართველო""",41,,,17,,ნიკოლოზ,სამხარაძე,ნიკოლოზ სამხარაძე,"""ქართული ოცნება - დემოკრატიული საქართველო""",TRUE,party_lists_2020_georgia_unified.xlsx
parl_2020,__main__,pr,gd,"""ქართული ოცნება - დემოკრატიული საქართველო""",41,,,18,,გიორგი,ხელაშვილი,გიორგი ხელაშვილი,"""ქართული ოცნება - დემოკრატიული საქართველო""",TRUE,party_lists_2020_georgia_unified.xlsx
parl_2020,__main__,pr,gd,"""ქართული ოცნება - დემოკრატიული საქართველო""",41,,,19,,მარიამ,ლაშხი,მარიამ ლაშხი,"""ქართული ოცნება - დემოკრატიული საქართველო""",TRUE,party_lists_2020_georgia_unified.xlsx
parl_2020,__main__,pr,gd,"""ქართული ოცნება - დემოკრატიული საქართველო""",41,,,20,,ბექა,დავითულიანი,ბექა დავითულიანი,"""ქართული ოცნება - დემოკრატიული საქართველო""",TRUE,party_lists_2020_georgia_unified.xlsx
parl_2020,__main__,pr,gd,"""ქართული ოცნება - დემოკრატიული საქართველო""",41,,,21,,ანრი,ოხანაშვილი,ანრი ოხანაშვილი,"""ქართული ოცნება - დემოკრატიული საქართველო""",TRUE,party_lists_2020_georgia_unified.xlsx
parl_2020,__main__,pr,gd,"""ქართული ოცნება - დემოკრატიული საქართველო""",41,,,22,,დიმიტრი,ხუნდაძე,დიმიტრი ხუნდაძე,"""ქართული ოცნება - დემოკრატიული საქართველო""",TRUE,party_lists_2020_georgia_unified.xlsx
parl_2020,__main__,pr,gd,"""ქართული ოცნება - დემოკრატიული საქართველო""",41,,,23,,დიმიტრი,სამხარაძე,დიმიტრი სამხარაძე,"""ქართული ოცნება - დემოკრატიული საქართველო""",TRUE,party_lists_2020_georgia_unified.xlsx
parl_2020,__main__,pr,gd,"""ქართული ოცნება - დემოკრატიული საქართველო""",41,,,24,,ნინო,წილოსანი,ნინო წილოსანი,"""ქართული ოცნება - დემოკრატიული საქართველო""",TRUE,party_lists_2020_georgia_unified.xlsx
parl_2020,__main__,pr,gd,"""ქართული ოცნება - დემოკრატიული საქართველო""",41,,,25,,ირაკლი,კოვზანაძე,ირაკლი კოვზანაძე,"""ქართული ოცნება - დემოკრატიული საქართველო""",TRUE,party_lists_2020_georgia_unified.xlsx
parl_2020,__main__,pr,gd,"""ქართული ოცნება - დემოკრატიული საქართველო""",41,,,26,,ირაკლი,ბერაია,ირაკლი ბერაია,"""ქართული ოცნება - დემოკრატიული საქართველო""",TRUE,party_lists_2020_georgia_unified.xlsx
parl_2020,__main__,pr,gd,"""ქართული ოცნება - დემოკრატიული საქართველო""",41,,,27,,ირაკლი,სესიაშვილი,ირაკლი სესიაშვილი,"""ქართული ოცნება - დემოკრატიული საქართველო""",TRUE,party_lists_2020_georgia_unified.xlsx
parl_2020,__main__,pr,gd,"""ქართული ოცნება - დემოკრატიული საქართველო""",41,,,28,,ეკა,სეფაშვილი,ეკა სეფაშვილი,"""ქართული ოცნება - დემოკრატიული საქართველო""",TRUE,party_lists_2020_georgia_unified.xlsx
parl_2020,__main__,pr,gd,"""ქართული ოცნება - დემოკრატიული საქართველო""",41,,,29,,რატი,იონათამიშვილი,რატი იონათამიშვილი,"""ქართული ოცნება - დემოკრატიული საქართველო""",TRUE,party_lists_2020_georgia_unified.xlsx
parl_2020,__main__,pr,gd,"""ქართული ოცნება - დემოკრატიული საქართველო""",41,,,30,,გურამ,მაჭარაშვილი,გურამ მაჭარაშვილი,"""ქართული ოცნება - დემოკრატიული საქართველო""",TRUE,party_lists_2020_georgia_unified.xlsx
parl_2020,__main__,pr,gd,"""ქართული ოცნება - დემოკრატიული საქართველო""",41,,,31,,დავითი,მათიკაშვილი,დავითი მათიკაშვილი,"""ქართული ოცნება - დემოკრატიული საქართველო""",TRUE,party_lists_2020_georgia_unified.xlsx
parl_2020,__main__,pr,gd,"""ქართული ოცნება - დემოკრატიული საქართველო""",41,,,32,,ელისო,ბოლქვაძე,ელისო ბოლქვაძე,"""ქართული ოცნება - დემოკრატიული საქართველო""",TRUE,party_lists_2020_georgia_unified.xlsx
parl_2020,__main__,pr,gd,"""ქართული ოცნება - დემოკრატიული საქართველო""",41,,,33,,ვლადიმერ,კახაძე,ვლადიმერ კახაძე,"""ქართული ოცნება - დემოკრატიული საქართველო""",TRUE,party_lists_2020_georgia_unified.xlsx
parl_2020,__main__,pr,gd,"""ქართული ოცნება - დემოკრატიული საქართველო""",41,,,34,,ირაკლი,მეზურნიშვილი,ირაკლი მეზურნიშვილი,"""ქართული ოცნება - დემოკრატიული საქართველო""",TRUE,party_lists_2020_georgia_unified.xlsx
