election_id,sub_id,vote_type,party_id,party_label_ka,party_code,district_id,district_name_ka,list_order,ballot_number,first_name,last_name,name_ka,partisanship,elected,source
local_2014,__main__,pr,nonparliamentary_opposition_2014,"არასაპარლამენტო ოპოზიცია (კახა კუკავა, ფიქრია ჩიხრაძე)",,11,,1,,კახაბერი,ლაფერიშვილი,კახაბერი ლაფერიშვილი,,,
local_2014,__main__,pr,nonparliamentary_opposition_2014,"არასაპარლამენტო ოპოზიცია (კახა კუკავა, ფიქრია ჩიხრაძე)",,11,,2,,ვაჟა,ბაზერაშვილი,ვაჟა ბაზერაშვილი,,,
local_2014,__main__,pr,nonparliamentary_opposition_2014,"არასაპარლამენტო ოპოზიცია (კახა კუკავა, ფიქრია ჩიხრაძე)",,11,,3,,დავითი,მაისურაძე,დავითი მაისურაძე,,,
local_2014,__main__,pr,nonparliamentary_opposition_2014,"არასაპარლამენტო ოპოზიცია (კახა კუკავა, ფიქრია ჩიხრაძე)",,11,,4,,ვლადიმერ,უსტიაშვილი,ვლადიმერ უსტიაშვილი,,,
local_2014,__main__,pr,nonparliamentary_opposition_2014,"არასაპარლამენტო ოპოზიცია (კახა კუკავა, ფიქრია ჩიხრაძე)",,11,,5,,ზაზა,ცხვარიაშვილი,ზაზა ცხვარიაშვილი,,,
local_2014,__main__,pr,nonparliamentary_opposition_2014,"არასაპარლამენტო ოპოზიცია (კახა კუკავა, ფიქრია ჩიხრაძე)",,11,,6,,მანანა,ალექსაშვილი,მანანა ალექსაშვილი,,,
local_2014,__main__,pr,nonparliamentary_opposition_2014,"არასაპარლამენტო ოპოზიცია (კახა კუკავა, ფიქრია ჩიხრაძე)",,11,,7,,თამარი,გოცირიძე,თამარი გოცირიძე,,,
local_2014,__main__,pr,nonparliamentary_opposition_2014,"არასაპარლამენტო ოპოზიცია (კახა კუკავა, ფიქრია ჩიხრაძე)",,11,,8,,ლია,მოძმანაშვილი,ლია მოძმანაშვილი,,,
local_2014,__main__,pr,nonparliamentary_opposition_2014,"არასაპარლამენტო ოპოზიცია (კახა კუკავა, ფიქრია ჩიხრაძე)",,11,,9,,ლია,აბულაძე,ლია აბულაძე,,,
local_2014,__main__,pr,nonparliamentary_opposition_2014,"არასაპარლამენტო ოპოზიცია (კახა კუკავა, ფიქრია ჩიხრაძე)",,11,,10,,გივი,ანუაშვილი,გივი ანუაშვილი,,,
local_2014,__main__,pr,nonparliamentary_opposition_2014,"არასაპარლამენტო ოპოზიცია (კახა კუკავა, ფიქრია ჩიხრაძე)",,11,,11,,ელგუჯა,აგულაშვილი,ელგუჯა აგულაშვილი,,,
local_2014,__main__,pr,nonparliamentary_opposition_2014,"არასაპარლამენტო ოპოზიცია (კახა კუკავა, ფიქრია ჩიხრაძე)",,11,,12,,იოსები,იმედაშვილი,იოსები იმედაშვილი,,,
local_2014,__main__,pr,nonparliamentary_opposition_2014,"არასაპარლამენტო ოპოზიცია (კახა კუკავა, ფიქრია ჩიხრაძე)",,11,,13,,გელა,დიღმელაშვილი,გელა დიღმელაშვილი,,,
local_2014,__main__,pr,nonparliamentary_opposition_2014,"არასაპარლამენტო ოპოზიცია (კახა კუკავა, ფიქრია ჩიხრაძე)",,11,,14,,ალექსანდრე,ჩაფიძე,ალექსანდრე ჩაფიძე,,,
local_2014,__main__,pr,nonparliamentary_opposition_2014,"არასაპარლამენტო ოპოზიცია (კახა კუკავა, ფიქრია ჩიხრაძე)",,11,,15,,ლევანი,ბაზერაშვილი,ლევანი ბაზერაშვილი,,,
local_2014,__main__,pr,nonparliamentary_opposition_2014,"არასაპარლამენტო ოპოზიცია (კახა კუკავა, ფიქრია ჩიხრაძე)",,11,,16,,ნათია,ჩაფიძე,ნათია ჩაფიძე,,,
local_2014,__main__,pr,nonparliamentary_opposition_2014,"არასაპარლამენტო ოპოზიცია (კახა კუკავა, ფიქრია ჩიხრაძე)",,11,,17,,ლალი,წივილაძე,ლალი წივილაძე,,,
local_2014,__main__,pr,nonparliamentary_opposition_2014,"არასაპარლამენტო ოპოზიცია (კახა კუკავა, ფიქრია ჩიხრაძე)",,11,,18,,მარიამი,სოხაძე,მარიამი სოხაძე,,,
local_2014,__main__,pr,nonparliamentary_opposition_2014,"არასაპარლამენტო ოპოზიცია (კახა კუკავა, ფიქრია ჩიხრაძე)",,11,,19,,მარიამი,იმედაშვილი,მარიამი იმედაშვილი,,,
local_2014,__main__,pr,nonparliamentary_opposition_2014,"არასაპარლამენტო ოპოზიცია (კახა კუკავა, ფიქრია ჩიხრაძე)",,11,,20,,მერი,ფეიქრიშვილი,მერი ფეიქრიშვილი,,,
local_2014,__main__,pr,patriots,დავით თარხან-მოურავი - საქართველოს პატრიოტთა ალიანსი,,11,,0,,გიორგი,ხვთისავრიშვილი,გიორგი ხვთისავრიშვილი,,,
