election_id,sub_id,vote_type,party_id,party_label_ka,party_code,district_id,district_name_ka,list_order,ballot_number,first_name,last_name,name_ka,partisanship,elected,source
parl_2020,__main__,smd,european_georgia,"„ბაქრაძე, უგულავა, ბოკერია - ევროპული საქართველო - მოძრაობა თავისუფლებისთვის“",,1,,,2,შალვა,შავგულიძე,შალვა შავგულიძე,,,party_lists_2020_georgia_unified.xlsx
parl_2020,__main__,smd,tribuna,„დავით ჭიჭინაძე ტრიბუნა - ქდმ”,,1,,,4,კობა,ამირხანაშვილი,კობა ამირხანაშვილი,,,party_lists_2020_georgia_unified.xlsx
parl_2020,__main__,smd,future_georgia,„მომავალი საქართველო”,,1,,,6,მაია,ლიპარტელიანი,მაია ლიპარტელიანი,,,party_lists_2020_georgia_unified.xlsx
parl_2020,__main__,smd,patriots,"„დავით თარხან-მოურავი, ირმა ინაშვილი - საქართველოს პატრიოტთა ალიანსი”",,1,,,8,მალხაზ,თოფურია,მალხაზ თოფურია,,,party_lists_2020_georgia_unified.xlsx
parl_2020,__main__,smd,greens,„გაჩეჩილაძე - მწვანეთა პარტია“,,1,,,9,თეიმურაზ,ცაგარეიშვილი,თეიმურაზ ცაგარეიშვილი,,,party_lists_2020_georgia_unified.xlsx
parl_2020,__main__,smd,reformer,„რეფორმერი“,,1,,,13,ანი,ჯაფარიძე,ანი ჯაფარიძე,,,party_lists_2020_georgia_unified.xlsx
parl_2020,__main__,smd,alliance,მოქალაქეთა პოლიტიკური გაერთიანება „ჩვენი საქართველო - სოლიდარობის ალიანსი“,,1,,,19,ჯაბა,ჯიშკარიანი,ჯაბა ჯიშკარიანი,,,party_lists_2020_georgia_unified.xlsx
parl_2020,__main__,smd,georgia_party,„საქართველო“,,1,,,20,ბესიკი,ადამია,ბესიკი ადამია,,,party_lists_2020_georgia_unified.xlsx
parl_2020,__main__,smd,free_georgia,"„თავისუფალი საქართველო (კახა კუკავა, გიორგი წულაია)“",,1,,,21,ირაკლი,ჯალაღონია,ირაკლი ჯალაღონია,,,party_lists_2020_georgia_unified.xlsx
parl_2020,__main__,smd,change_georgia,„შეცვალე საქართველო”,,1,,,30,ნატალია,კამოზა,ნატალია კამოზა,,,party_lists_2020_georgia_unified.xlsx
