election_id,sub_id,vote_type,party_id,party_label_ka,party_code,district_id,district_name_ka,list_order,ballot_number,first_name,last_name,name_ka,partisanship,elected,source
pres_2013,__main__,presidential,tamaz_bibiluri,"საინიციატივო ჯგუფი:
ლენა ბეჟიაშვილი, მურად ალაშვილი, გელა ადეიშვილი, ორესტ ბედია, ავთანდილ წერეთელი, გურამ ლომთაძე, ამირან ნორაკიძე",1,,,,1,თამაზ,ბიბილური,თამაზ ბიბილური,,FALSE,presidential_candidates.xlsx
pres_2013,__main__,presidential,giorgi_liluashvili_2013,"საინიციატივო ჯგუფი:
გელა სანიკიძე, გურამ მეტეხელი, ზურაბ ვეფხვაძე, ცისანა ზურგაშვილი, გიორგი დარბაიძე, პეტრე მურაჩაშვილი.",2,,,,2,გიორგი,ლილუაშვილი,გიორგი ლილუაშვილი,,FALSE,presidential_candidates.xlsx
pres_2013,__main__,presidential,sergo_javakhidze,სამართლიანი საქართველოსთვის,3,,,,3,სერგო,ჯავახიძე,სერგო ჯავახიძე,,FALSE,presidential_candidates.xlsx
pres_2013,__main__,presidential,koba_davitashvili,ხალხის პარტია,4,,,,4,კობა,დავითაშვილი,კობა დავითაშვილი,,FALSE,presidential_candidates.xlsx
pres_2013,__main__,presidential,bakradze,ერთიანი ნაციონალური მოძრაობა,5,,,,5,დავით,ბაქრაძე,დავით ბაქრაძე,,FALSE,presidential_candidates.xlsx
pres_2013,__main__,presidential,akaki_asatiani_2013,ქართველ ტრადიციონალისტთა კავშირი,6,,,,6,აკაკი,ასათიანი,აკაკი ასათიანი,,FALSE,presidential_candidates.xlsx
pres_2013,__main__,presidential,nino_chanishvili,"საინიციატივო ჯგუფი:
მალხაზ ცინცაძე, ლამარა გურული, ლია ნადიკაშვილი, დიმიტრი გუგავა, მანანა კახურაშვილი",7,,,,7,ნინო,ჭანიშვილი,ნინო ჭანიშვილი,,FALSE,presidential_candidates.xlsx
pres_2013,__main__,presidential,teimuraz_bobokhidze,"საინიციატივო ჯგუფი:
ნინო ჯიშიაშვილი, გიორგი ნარუსლიშვილი,ლიანა ბობოხიძე, ნანა ქადარია, ლუიზა არუთინოვა",8,,,,8,თეიმურაზ,ბობოხიძე,თეიმურაზ ბობოხიძე,,FALSE,presidential_candidates.xlsx
pres_2013,__main__,presidential,natelashvili,ლეიბორისტული პარტია,9,,,,9,შალვა,ნათელაშვილი,შალვა ნათელაშვილი,,FALSE,presidential_candidates.xlsx
pres_2013,__main__,presidential,giorgi_targamadze,ქრისტიან-დემოკრატიული მოძრაობა,10,,,,10,გიორგი,თარგამაძე,გიორგი თარგამაძე,,FALSE,presidential_candidates.xlsx
pres_2013,__main__,presidential,levan_chachua,"საინიციატივო ჯგუფი:
თამაზ აბაშიძე, ზვიად ბლიაძე, რატი მაისურაძე, გიორგი გაბედავა, დიმიტრი ზარნაძე",11,,,,11,ლევან,ჩაჩუა,ლევან ჩაჩუა,,FALSE,presidential_candidates.xlsx
pres_2013,__main__,presidential,nestan_kirtadze,"საინიციატივო ჯგუფი:
ანა რეხვიაშვილი, გივი რობაქიძე, ვახუშტი ფარცვანია, გიორგი მესხიძე, მინდია ბერეკაშვილი",12,,,,12,ნესტან,კირთაძე,ნესტან კირთაძე,,FALSE,presidential_candidates.xlsx
