election_id,sub_id,vote_type,party_id,party_label_ka,party_code,district_id,district_name_ka,list_order,ballot_number,first_name,last_name,name_ka,partisanship,elected,source
local_2025,__main__,mayor,gd,ქართული ოცნება,,11,საგარეჯო,,41,ვახტანგი,კაკუტაშვილი,ვახტანგი კაკუტაშვილი,,,adg_2025_candidates_unified.xlsx
local_2025,__main__,mayor,gd,ქართული ოცნება,,12,გურჯაანი,,41,გიორგი,მაჭავარიანი,გიორგი მაჭავარიანი,,,adg_2025_candidates_unified.xlsx
local_2025,__main__,mayor,strong_georgia,ძლიერი საქართველო-ლელო,,13,სიღნაღი,,9,ნოდარი,ვარდიაშვილი,ნოდარი ვარდიაშვილი,,,adg_2025_candidates_unified.xlsx
local_2025,__main__,mayor,gd,ქართული ოცნება,,13,სიღნაღი,,41,მალხაზი,ბეგიაშვილი,მალხაზი ბეგიაშვილი,,,adg_2025_candidates_unified.xlsx
local_2025,__main__,mayor,gd,ქართული ოცნება,,14,დედოფლისწყარო,,41,ნიკოლოზ,ჯანიაშვილი,ნიკოლოზ ჯანიაშვილი,,,adg_2025_candidates_unified.xlsx
local_2025,__main__,mayor,strong_georgia,ძლიერი საქართველო-ლელო,,15,ლაგოდეხი,,9,ვანო,ზურაბაშვილი,ვანო ზურაბაშვილი,,,adg_2025_candidates_unified.xlsx
local_2025,__main__,mayor,gd,ქართული ოცნება,,15,ლაგოდეხი,,41,ჯონდო,მდივნიშვილი,ჯონდო მდივნიშვილი,,,adg_2025_candidates_unified.xlsx
local_2025,__main__,mayor,gd,ქართული ოცნება,,16,ყვარელი,,41,ილია,მზექალაშვილი,ილია მზექალაშვილი,,,adg_2025_candidates_unified.xlsx
local_2025,__main__,mayor,gakharia,„გახარია საქართველოსთვის“,,17,თელავი,,25,ზაზა,ჯაფარიძე,ზაზა ჯაფარიძე,,,adg_2025_candidates_unified.xlsx
local_2025,__main__,mayor,gd,ქართული ოცნება,,17,თელავი,,41,ვაჟა,მაღრაძე,ვაჟა მაღრაძე,,,adg_2025_candidates_unified.xlsx
local_2025,__main__,mayor,gakharia,„გახარია საქართველოსთვის“,,18,ახმეტა,,25,მათე,წვერაიძე,მათე წვერაიძე,,,adg_2025_candidates_unified.xlsx
local_2025,__main__,mayor,gd,ქართული ოცნება,,18,ახმეტა,,41,ალექსი,ფიცხელაური,ალექსი ფიცხელაური,,,adg_2025_candidates_unified.xlsx
local_2025,__main__,mayor,gd,ქართული ოცნება,,19,თიანეთი,,41,ლევან,წიკლაური,ლევან წიკლაური,,,adg_2025_candidates_unified.xlsx
local_2025,__main__,mayor,gakharia,„გახარია საქართველოსთვის“,,20,რუსთავი,,25,თამარ,კეკენაძე,თამარ კეკენაძე,,,adg_2025_candidates_unified.xlsx
local_2025,__main__,mayor,gd,ქართული ოცნება,,20,რუსთავი,,41,ნინო,ლაცაბიძე,ნინო ლაცაბიძე,,,adg_2025_candidates_unified.xlsx
local_2025,__main__,mayor,gd,ქართული ოცნება,,21,გარდაბანი,,41,დავითი,კარგარეთელი,დავითი კარგარეთელი,,,adg_2025_candidates_unified.xlsx
local_2025,__main__,mayor,our_georgia,„ჩვენი გაერთიანებული საქართველო“,,22,მარნეული,,5,ალი,ბადიროვი,ალი ბადიროვი,,,adg_2025_candidates_unified.xlsx
local_2025,__main__,mayor,strong_georgia,ძლიერი საქართველო-ლელო,,22,მარნეული,,9,ასად,ალიევი,ასად ალიევი,,,adg_2025_candidates_unified.xlsx
local_2025,__main__,mayor,gd,ქართული ოცნება,,22,მარნეული,,41,დაური,ისმაილოვი,დაური ისმაილოვი,,,adg_2025_candidates_unified.xlsx
local_2025,__main__,mayor,strong_georgia,ძლიერი საქართველო-ლელო,,23,ბოლნისი,,9,ასაფ,ჩირაგოვი,ასაფ ჩირაგოვი,,,adg_2025_candidates_unified.xlsx
local_2025,__main__,mayor,gd,ქართული ოცნება,,23,ბოლნისი,,41,ზამური,ჭითანავა,ზამური ჭითანავა,,,adg_2025_candidates_unified.xlsx
local_2025,__main__,mayor,gd,ქართული ოცნება,,24,დმანისი,,41,კობა,მურადაშვილი,კობა მურადაშვილი,,,adg_2025_candidates_unified.xlsx
local_2025,__main__,mayor,gd,ქართული ოცნება,,25,წალკა,,41,ილია,საბაძე,ილია საბაძე,,,adg_2025_candidates_unified.xlsx
local_2025,__main__,mayor,gd,ქართული ოცნება,,26,თეთრიწყარო,,41,მიხეილ,აფციაური,მიხეილ აფციაური,,,adg_2025_candidates_unified.xlsx
local_2025,__main__,mayor,gakharia,„გახარია საქართველოსთვის“,,27,მცხეთა,,25,თამარ,ლომიტაშვილი,თამარ ლომიტაშვილი,,,adg_2025_candidates_unified.xlsx
local_2025,__main__,mayor,gd,ქართული ოცნება,,27,მცხეთა,,41,გოგი,აბუაშვილი,გოგი აბუაშვილი,,,adg_2025_candidates_unified.xlsx
local_2025,__main__,mayor,gakharia,„გახარია საქართველოსთვის“,,28,დუშეთი,,25,ლაშა,ცხადაძე,ლაშა ცხადაძე,,,adg_2025_candidates_unified.xlsx
local_2025,__main__,mayor,gd,ქართული ოცნება,,28,დუშეთი,,41,კახაბერ,ჩიტაური,კახაბერ ჩიტაური,,,adg_2025_candidates_unified.xlsx
local_2025,__main__,mayor,strong_georgia,ძლიერი საქართველო-ლელო,,29,ყაზბეგი,,9,საბა,ჩქარეული,საბა ჩქარეული,,,adg_2025_candidates_unified.xlsx
local_2025,__main__,mayor,gd,ქართული ოცნება,,29,ყაზბეგი,,41,კობა,გელაძე,კობა გელაძე,,,adg_2025_candidates_unified.xlsx
local_2025,__main__,mayor,,"ნონა ჩოფიკაშვილი, ნანა ხართიშვილი, მანანა ჩოფიკაშვილი, დოდო გომიაშვილი, თამარი ფირანიშვილი",,29,ყაზბეგი,,42,მარეხ,ჩოფიკაშვილი,მარეხ ჩოფიკაშვილი,,,adg_2025_candidates_unified.xlsx
local_2025,__main__,mayor,gakharia,„გახარია საქართველოსთვის“,,30,კასპი,,25,თათია,ბროლაძე,თათია ბროლაძე,,,adg_2025_candidates_unified.xlsx
local_2025,__main__,mayor,gd,ქართული ოცნება,,30,კასპი,,41,ვახტანგ,მაისურაძე,ვახტანგ მაისურაძე,,,adg_2025_candidates_unified.xlsx
local_2025,__main__,mayor,strong_georgia,ძლიერი საქართველო-ლელო,,32,გორი,,9,ნიკოლოზ,დოლიაშვილი,ნიკოლოზ დოლიაშვილი,,,adg_2025_candidates_unified.xlsx
local_2025,__main__,mayor,gd,ქართული ოცნება,,32,გორი,,41,კონსტანტინე,ბუზალაძე,კონსტანტინე ბუზალაძე,,,adg_2025_candidates_unified.xlsx
local_2025,__main__,mayor,free_georgia,„თავისუფალი საქართველო“,,33,ქარელი,,7,ზვიადი,მექვაბიძე,ზვიადი მექვაბიძე,,,adg_2025_candidates_unified.xlsx
local_2025,__main__,mayor,gd,ქართული ოცნება,,33,ქარელი,,41,ზაზა,გულიაშვილი,ზაზა გულიაშვილი,,,adg_2025_candidates_unified.xlsx
local_2025,__main__,mayor,gd,ქართული ოცნება,,35,ხაშური,,41,პაატა,ჩადუნელი,პაატა ჩადუნელი,,,adg_2025_candidates_unified.xlsx
local_2025,__main__,mayor,,"გელა გელაშვილი, ნათია ჩადუნელი, გიორგი მანჩაკოვი, კობა ნოზაძე, ირინე ფერაძე",,35,ხაშური,,42,ვალერი,გელაშვილი,ვალერი გელაშვილი,,,adg_2025_candidates_unified.xlsx
local_2025,__main__,mayor,strong_georgia,ძლიერი საქართველო-ლელო,,36,ბორჯომი,,9,იზოლდა,ლომიძე,იზოლდა ლომიძე,,,adg_2025_candidates_unified.xlsx
local_2025,__main__,mayor,gd,ქართული ოცნება,,36,ბორჯომი,,41,მამუკა,გელაშვილი,მამუკა გელაშვილი,,,adg_2025_candidates_unified.xlsx
local_2025,__main__,mayor,gd,ქართული ოცნება,,37,ახალციხე,,41,ვარლამ,წიკლაური,ვარლამ წიკლაური,,,adg_2025_candidates_unified.xlsx
local_2025,__main__,mayor,gd,ქართული ოცნება,,38,ადიგენი,,41,გოჩა,ქიმაძე,გოჩა ქიმაძე,,,adg_2025_candidates_unified.xlsx
local_2025,__main__,mayor,gd,ქართული ოცნება,,39,ასპინძა,,41,როსტომ,მაგრაქველიძე,როსტომ მაგრაქველიძე,,,adg_2025_candidates_unified.xlsx
local_2025,__main__,mayor,gd,ქართული ოცნება,,40,ახალქალაქი,,41,მელქონ,მაკარიან,მელქონ მაკარიან,,,adg_2025_candidates_unified.xlsx
local_2025,__main__,mayor,gd,ქართული ოცნება,,41,ნინოწმინდა,,41,ანივარდ,მოსოიან,ანივარდ მოსოიან,,,adg_2025_candidates_unified.xlsx
local_2025,__main__,mayor,gd,ქართული ოცნება,,43,ონი,,41,დავით,ლობჟანიძე,დავით ლობჟანიძე,,,adg_2025_candidates_unified.xlsx
local_2025,__main__,mayor,gd,ქართული ოცნება,,44,ამბროლაური,,41,ზაზა,ქევანიშვილი,ზაზა ქევანიშვილი,,,adg_2025_candidates_unified.xlsx
local_2025,__main__,mayor,gd,ქართული ოცნება,,45,ცაგერი,,41,ჭაბუკი,ჭაბუკიანი,ჭაბუკი ჭაბუკიანი,,,adg_2025_candidates_unified.xlsx
local_2025,__main__,mayor,gd,ქართული ოცნება,,46,ლენტეხი,,41,გიორგი,გაზდელიანი,გიორგი გაზდელიანი,,,adg_2025_candidates_unified.xlsx
