election_id,sub_id,vote_type,party_id,party_label_ka,party_code,district_id,district_name_ka,list_order,ballot_number,first_name,last_name,name_ka,partisanship,elected,source
parl_2008,__main__,pr,georgian_politics_2008,მოქალაქეთა პოლიტიკური გაერთიანება “ქართული პოლიტიკა”,,,,1,,გოჩა,ფიფია,გოჩა ფიფია,"პარტია ""ქართული პოლიტიკა""",,
parl_2008,__main__,pr,georgian_politics_2008,მოქალაქეთა პოლიტიკური გაერთიანება “ქართული პოლიტიკა”,,,,2,,აპოლონ,სილაგაძე,აპოლონ სილაგაძე,"პარტია ""ქართული პოლიტიკა""",,
parl_2008,__main__,pr,georgian_politics_2008,მოქალაქეთა პოლიტიკური გაერთიანება “ქართული პოლიტიკა”,,,,3,,გერმანე,ფაცაცია,გერმანე ფაცაცია,"პარტია ""ქართული პოლიტიკა""",,
parl_2008,__main__,pr,georgian_politics_2008,მოქალაქეთა პოლიტიკური გაერთიანება “ქართული პოლიტიკა”,,,,4,,გიორგი,მაჭარაშვილი,გიორგი მაჭარაშვილი,"პარტია ""ქართული პოლიტიკა""",,
parl_2008,__main__,pr,georgian_politics_2008,მოქალაქეთა პოლიტიკური გაერთიანება “ქართული პოლიტიკა”,,,,5,,ივანე,სეხნიაშვილი,ივანე სეხნიაშვილი,"პარტია ""ქართული პოლიტიკა""",,
parl_2008,__main__,pr,georgian_politics_2008,მოქალაქეთა პოლიტიკური გაერთიანება “ქართული პოლიტიკა”,,,,6,,როლანდი,ნიჟარაძე,როლანდი ნიჟარაძე,"პარტია ""ქართული პოლიტიკა""",,
parl_2008,__main__,pr,georgian_politics_2008,მოქალაქეთა პოლიტიკური გაერთიანება “ქართული პოლიტიკა”,,,,7,,მირიანი,ოდიშარია,მირიანი ოდიშარია,"პარტია ""ქართული პოლიტიკა""",,
parl_2008,__main__,pr,georgian_politics_2008,მოქალაქეთა პოლიტიკური გაერთიანება “ქართული პოლიტიკა”,,,,8,,ერეკლე,საღლიანი,ერეკლე საღლიანი,"პარტია ""ქართული პოლიტიკა""",,
parl_2008,__main__,pr,georgian_politics_2008,მოქალაქეთა პოლიტიკური გაერთიანება “ქართული პოლიტიკა”,,,,9,,სოსო,თორია,სოსო თორია,"პარტია ""ქართული პოლიტიკა""",,
parl_2008,__main__,pr,georgian_politics_2008,მოქალაქეთა პოლიტიკური გაერთიანება “ქართული პოლიტიკა”,,,,10,,დიანა,ძიაპშიპა,დიანა ძიაპშიპა,"პარტია ""ქართული პოლიტიკა""",,
parl_2008,__main__,pr,georgian_politics_2008,მოქალაქეთა პოლიტიკური გაერთიანება “ქართული პოლიტიკა”,,,,11,,გოჩა,ბოკუჩავა,გოჩა ბოკუჩავა,"პარტია ""ქართული პოლიტიკა""",,
parl_2008,__main__,pr,georgian_politics_2008,მოქალაქეთა პოლიტიკური გაერთიანება “ქართული პოლიტიკა”,,,,12,,ლევან,ქიძინიძე,ლევან ქიძინიძე,"პარტია ""ქართული პოლიტიკა""",,
parl_2008,__main__,pr,georgian_politics_2008,მოქალაქეთა პოლიტიკური გაერთიანება “ქართული პოლიტიკა”,,,,13,,შალვა,ხაჩაპურიძე,შალვა ხაჩაპურიძე,"პარტია ""ქართული პოლიტიკა""",,
parl_2008,__main__,pr,georgian_politics_2008,მოქალაქეთა პოლიტიკური გაერთიანება “ქართული პოლიტიკა”,,,,14,,ზურაბი,თოლორაია,ზურაბი თოლორაია,"პარტია ""ქართული პოლიტიკა""",,
parl_2008,__main__,pr,georgian_politics_2008,მოქალაქეთა პოლიტიკური გაერთიანება “ქართული პოლიტიკა”,,,,15,,ზურაბ,კოკაია,ზურაბ კოკაია,"პარტია ""ქართული პოლიტიკა""",,
parl_2008,__main__,pr,georgian_politics_2008,მოქალაქეთა პოლიტიკური გაერთიანება “ქართული პოლიტიკა”,,,,16,,შოთა,ზოიძე,შოთა ზოიძე,"პარტია ""ქართული პოლიტიკა""",,
parl_2008,__main__,pr,georgian_politics_2008,მოქალაქეთა პოლიტიკური გაერთიანება “ქართული პოლიტიკა”,,,,17,,ანზორი,წოწონავა,ანზორი წოწონავა,"პარტია ""ქართული პოლიტიკა""",,
parl_2008,__main__,pr,georgian_politics_2008,მოქალაქეთა პოლიტიკური გაერთიანება “ქართული პოლიტიკა”,,,,18,,მალხაზი,ონიანი,მალხაზი ონიანი,"პარტია ""ქართული პოლიტიკა""",,
parl_2008,__main__,pr,georgian_politics_2008,მოქალაქეთა პოლიტიკური გაერთიანება “ქართული პოლიტიკა”,,,,19,,ვაჟა,მაისურაძე,ვაჟა მაისურაძე,"პარტია ""ქართული პოლიტიკა""",,
parl_2008,__main__,pr,georgian_politics_2008,მოქალაქეთა პოლიტიკური გაერთიანება “ქართული პოლიტიკა”,,,,20,,ლაშა,გოგნიაშ-ვილი,ლაშა გოგნიაშ-ვილი,"პარტია ""ქართული პოლიტიკა""",,
parl_2008,__main__,pr,georgian_politics_2008,მოქალაქეთა პოლიტიკური გაერთიანება “ქართული პოლიტიკა”,,,,21,,თემურ,წურწუმია,თემურ წურწუმია,"პარტია ""ქართული პოლიტიკა""",,
parl_2008,__main__,pr,georgian_politics_2008,მოქალაქეთა პოლიტიკური გაერთიანება “ქართული პოლიტიკა”,,,,22,,ლევან,აქუბარდია,ლევან აქუბარდია,"პარტია ""ქართული პოლიტიკა""",,
parl_2008,__main__,pr,georgian_politics_2008,მოქალაქეთა პოლიტიკური გაერთიანება “ქართული პოლიტიკა”,,,,23,,რამაზ,ფილფანი,რამაზ ფილფანი,"პარტია ""ქართული პოლიტიკა""",,
parl_2008,__main__,pr,georgian_politics_2008,მოქალაქეთა პოლიტიკური გაერთიანება “ქართული პოლიტიკა”,,,,24,,ესტატე,ანთელავა,ესტატე ანთელავა,"პარტია ""ქართული პოლიტიკა""",,
parl_2008,__main__,pr,georgian_politics_2008,მოქალაქეთა პოლიტიკური გაერთიანება “ქართული პოლიტიკა”,,,,25,,სიმონ,ზაქარაია,სიმონ ზაქარაია,"პარტია ""ქართული პოლიტიკა""",,
parl_2008,__main__,pr,georgian_politics_2008,მოქალაქეთა პოლიტიკური გაერთიანება “ქართული პოლიტიკა”,,,,26,,მალხაზ,აფრიდონიძე,მალხაზ აფრიდონიძე,"პარტია ""ქართული პოლიტიკა""",,
parl_2008,__main__,pr,georgian_politics_2008,მოქალაქეთა პოლიტიკური გაერთიანება “ქართული პოლიტიკა”,,,,27,,შალვა,ტლაშაძე,შალვა ტლაშაძე,"პარტია ""ქართული პოლიტიკა""",,
parl_2008,__main__,pr,georgian_politics_2008,მოქალაქეთა პოლიტიკური გაერთიანება “ქართული პოლიტიკა”,,,,28,,ოლგა,ბრაგვაძე-ქუთათელაძე,ოლგა ბრაგვაძე-ქუთათელაძე,"პარტია ""ქართული პოლიტიკა""",,
parl_2008,__main__,pr,georgian_politics_2008,მოქალაქეთა პოლიტიკური გაერთიანება “ქართული პოლიტიკა”,,,,29,,ბიჭიკო,ბოლქვაძე,ბიჭიკო ბოლქვაძე,"პარტია ""ქართული პოლიტიკა""",,
parl_2008,__main__,pr,georgian_politics_2008,მოქალაქეთა პოლიტიკური გაერთიანება “ქართული პოლიტიკა”,,,,30,,გურამი,თურმანიძე,გურამი თურმანიძე,"პარტია ""ქართული პოლიტიკა""",,
parl_2008,__main__,pr,georgian_politics_2008,მოქალაქეთა პოლიტიკური გაერთიანება “ქართული პოლიტიკა”,,,,31,,ეკატერინე,ჯავახიძე,ეკატერინე ჯავახიძე,"პარტია ""ქართული პოლიტიკა""",,
parl_2008,__main__,pr,georgian_politics_2008,მოქალაქეთა პოლიტიკური გაერთიანება “ქართული პოლიტიკა”,,,,32,,ელდარი,ფიფია,ელდარი ფიფია,"პარტია ""ქართული პოლიტიკა""",,
parl_2008,__main__,pr,georgian_politics_2008,მოქალაქეთა პოლიტიკური გაერთიანება “ქართული პოლიტიკა”,,,,33,,კლარა,ჭანტურია,კლარა ჭანტურია,"პარტია ""ქართული პოლიტიკა""",,
parl_2008,__main__,pr,georgian_politics_2008,მოქალაქეთა პოლიტიკური გაერთიანება “ქართული პოლიტიკა”,,,,34,,ამირან,ბუთურიშვილი,ამირან ბუთურიშვილი,"პარტია ""ქართული პოლიტიკა""",,
parl_2008,__main__,pr,georgian_politics_2008,მოქალაქეთა პოლიტიკური გაერთიანება “ქართული პოლიტიკა”,,,,35,,ბადრი,კალადარიშ-ვილი,ბადრი კალადარიშ-ვილი,"პარტია ""ქართული პოლიტიკა""",,
parl_2008,__main__,pr,georgian_politics_2008,მოქალაქეთა პოლიტიკური გაერთიანება “ქართული პოლიტიკა”,,,,36,,გელოდი,ცომაია,გელოდი ცომაია,"პარტია ""ქართული პოლიტიკა""",,
parl_2008,__main__,pr,georgian_politics_2008,მოქალაქეთა პოლიტიკური გაერთიანება “ქართული პოლიტიკა”,,,,37,,გალინა,მუკვანი,გალინა მუკვანი,"პარტია ""ქართული პოლიტიკა""",,
parl_2008,__main__,pr,georgian_politics_2008,მოქალაქეთა პოლიტიკური გაერთიანება “ქართული პოლიტიკა”,,,,38,,დავით,კუპატაძე,დავით კუპატაძე,"პარტია ""ქართული პოლიტიკა""",,
