election_id,sub_id,vote_type,party_id,party_label_ka,party_code,district_id,district_name_ka,list_order,ballot_number,first_name,last_name,name_ka,partisanship,elected,source
parl_2008,__main__,smd,republicans_2008,საქართველოს რესპუბლიკური პარტია,2,1,,,,ივლიანე,ხაინდრავა,ივლიანე ხაინდრავა,,,
parl_2008,__main__,smd,right_alliance_2008,"“მემარჯვენე ალიანსი, თოფაძე–მრეწველები (მ.გ.ს., ერთობა, ე.დ.პ.)”",3,1,,,,ზაურ,მესხიშვილი,ზაურ მესხიშვილი,,,
parl_2008,__main__,smd,labour,“შალვა ნათელაშვილი – საქართველოს ლეიბორისტული პარტია”,4,1,,,,ელიზბარ,ჯაველიძე,ელიზბარ ჯაველიძე,,,
parl_2008,__main__,smd,unm,“ერთიანი ნაციონალური მოძრაობა – გამარჯვებული საქართველოსთვის”,5,1,,,,არჩილ,გეგენავა,არჩილ გეგენავა,,,
parl_2008,__main__,smd,united_opposition_2008,"“გაერთიანებული ოპოზიცია (ეროვნული საბჭო, მემარჯვენეები)”",7,1,,,,გია,თორთლაძე,გია თორთლაძე,,,
parl_2008,__main__,smd,christian_democratic_alliance_2008,პოლიტიკური გაერთიანება “ქრისტიანულ-დემოკრატიული ალიანსი (ქდა)”,9,1,,,,ავთანდილ,კახნიაშვილი,ავთანდილ კახნიაშვილი,,,
parl_2008,__main__,smd,christian_democrats_2008,“გიორგი თარგამაძე – ქრისტიან-დემოკრატები”,10,1,,,,ლევან,ღვინჯილია,ლევან ღვინჯილია,,,
parl_2008,__main__,smd,traditionalists,“ტრადიციონალისტები – ჩვენი საქართველო და ქალთა პარტია”,11,1,,,,ნინო,იაშვილი,ნინო იაშვილი,,,
parl_2008,__main__,smd,republicans_2008,საქართველოს რესპუბლიკური პარტია,2,2,,,,ლევან,ბერძენიშვილი,ლევან ბერძენიშვილი,,,
parl_2008,__main__,smd,labour,“შალვა ნათელაშვილი – საქართველოს ლეიბორისტული პარტია”,4,2,,,,ლეილა,გაფრინდაშვილი,ლეილა გაფრინდაშვილი,,,
parl_2008,__main__,smd,unm,“ერთიანი ნაციონალური მოძრაობა – გამარჯვებული საქართველოსთვის”,5,2,,,,ზაალ,გამცემლიძე,ზაალ გამცემლიძე,,,
parl_2008,__main__,smd,united_opposition_2008,"“გაერთიანებული ოპოზიცია (ეროვნული საბჭო, მემარჯვენეები)”",7,2,,,,დავით,გამყრელიძე,დავით გამყრელიძე,,,
parl_2008,__main__,smd,christian_democratic_alliance_2008,პოლიტიკური გაერთიანება “ქრისტიანულ-დემოკრატიული ალიანსი (ქდა)”,9,2,,,,გიორგი,გაჩეჩილაძე,გიორგი გაჩეჩილაძე,,,
parl_2008,__main__,smd,traditionalists,“ტრადიციონალისტები – ჩვენი საქართველო და ქალთა პარტია”,11,2,,,,ირმა,ჯანგირაშვილი,ირმა ჯანგირაშვილი,,,
parl_2008,__main__,smd,republicans_2008,საქართველოს რესპუბლიკური პარტია,2,3,,,,თინათინ,ხიდაშელი,თინათინ ხიდაშელი,,,
parl_2008,__main__,smd,right_alliance_2008,"“მემარჯვენე ალიანსი, თოფაძე–მრეწველები (მ.გ.ს., ერთობა, ე.დ.პ.)”",3,3,,,,გიორგი,ანდრიაძე,გიორგი ანდრიაძე,,,
parl_2008,__main__,smd,labour,“შალვა ნათელაშვილი – საქართველოს ლეიბორისტული პარტია”,4,3,,,,თამაზ,შიოშვილი,თამაზ შიოშვილი,,,
parl_2008,__main__,smd,unm,“ერთიანი ნაციონალური მოძრაობა – გამარჯვებული საქართველოსთვის”,5,3,,,,გიორგი,მელაძე,გიორგი მელაძე,,,
parl_2008,__main__,smd,united_opposition_2008,"“გაერთიანებული ოპოზიცია (ეროვნული საბჭო, მემარჯვენეები)”",7,3,,,,რევაზ,შავიშვილი,რევაზ შავიშვილი,,,
parl_2008,__main__,smd,christian_democratic_alliance_2008,პოლიტიკური გაერთიანება “ქრისტიანულ-დემოკრატიული ალიანსი (ქდა)”,9,3,,,,გიორგი,მაისაშვილი,გიორგი მაისაშვილი,,,
parl_2008,__main__,smd,christian_democrats_2008,“გიორგი თარგამაძე – ქრისტიან-დემოკრატები”,10,3,,,,მაგდალინა,ანიკაშვილი,მაგდალინა ანიკაშვილი,,,
parl_2008,__main__,smd,traditionalists,“ტრადიციონალისტები – ჩვენი საქართველო და ქალთა პარტია”,11,3,,,,ლია,მუხაშავრია,ლია მუხაშავრია,,,
parl_2008,__main__,smd,our_country_2008,საქართველოს პოლიტიკური პარტია “ჩვენი ქვეყანა”,12,3,,,,უშანგი,დონჯაშვილი,უშანგი დონჯაშვილი,,,
parl_2008,__main__,smd,labour,“შალვა ნათელაშვილი – საქართველოს ლეიბორისტული პარტია”,4,4,,,,ავთანდილ,აბაშიძე,ავთანდილ აბაშიძე,,,
parl_2008,__main__,smd,unm,“ერთიანი ნაციონალური მოძრაობა – გამარჯვებული საქართველოსთვის”,5,4,,,,დილარ,ხაბულიანი,დილარ ხაბულიანი,,,
parl_2008,__main__,smd,united_opposition_2008,"“გაერთიანებული ოპოზიცია (ეროვნული საბჭო, მემარჯვენეები)”",7,4,,,,გიორგი,ხაინდრავა,გიორგი ხაინდრავა,,,
parl_2008,__main__,smd,christian_democratic_alliance_2008,პოლიტიკური გაერთიანება “ქრისტიანულ-დემოკრატიული ალიანსი (ქდა)”,9,4,,,,დავით,ჭეიშვილი,დავით ჭეიშვილი,,,
parl_2008,__main__,smd,traditionalists,“ტრადიციონალისტები – ჩვენი საქართველო და ქალთა პარტია”,11,4,,,,ციური,გარუჩავა,ციური გარუჩავა,,,
