election_id,sub_id,vote_type,party_id,party_label_ka,party_code,district_id,district_name_ka,list_order,ballot_number,first_name,last_name,name_ka,partisanship,elected,source
local_2017,__main__,mayor,european_georgia,"საარჩევნო ბლოკი „ბაქრაძე, უგულავა-ევროპული საქართველო”",,,თბილისი,,2,ელენე,ხოშტარია,ელენე ხოშტარია,,,mayors.pdf
local_2017,__main__,mayor,yes,"საარჩევნო ბლოკი „დიმიტრი ლორთქიფანიძე, კახა კუკავა-დემოკრატიული მოძრაობა-თავისუფალი",,,თბილისი,,3,კახა,კუკავა,კახა კუკავა,,,mayors.pdf
local_2017,__main__,mayor,unm,საარჩევნო ბლოკი „ერთიანი ნაციონალური მოძრაობა”,,,თბილისი,,5,ზაალ,უდუმაშვილი,ზაალ უდუმაშვილი,,,mayors.pdf
local_2017,__main__,mayor,patriots,"„დავით თარხან-მოურავი, ირმა ინაშვილი - საქართველოს პატრიოტთა ალიანსი”",,,თბილისი,,8,ირმა,ინაშვილი,ირმა ინაშვილი,,,mayors.pdf
local_2017,__main__,mayor,labour,„შალვა ნათელაშვილი - საქართველოს ლეიბორისტული პარტია”,,,თბილისი,,10,გიორგი,გუგავა,გიორგი გუგავა,,,mayors.pdf
local_2017,__main__,mayor,national_democrats,„ეროვნულ დემოკრატიული მოძრაობა”,,,თბილისი,,11,დავით,შუკაკიძე,დავით შუკაკიძე,,,mayors.pdf
local_2017,__main__,mayor,patriots,„საქართველო”,,,თბილისი,,17,გიორგი,ლილუაშვილი,გიორგი ლილუაშვილი,,,mayors.pdf
local_2017,__main__,mayor,traditionalists,„ტრადიციონალისტები”,,,თბილისი,,18,ნიკოლოზ,სანებლიძე,ნიკოლოზ სანებლიძე,,,mayors.pdf
local_2017,__main__,mayor,construction_movement_2017,„შენების მოძრაობა”,,,თბილისი,,20,თენგიზ,შერგელაშვილი,თენგიზ შერგელაშვილი,,,mayors.pdf
local_2017,__main__,mayor,vashadze_2017,საარჩევნო ბლოკი „გიორგი ვაშაძე - ერთობა ახალი საქართველო”,,,თბილისი,,27,გიორგი,ვაშაძე,გიორგი ვაშაძე,,,mayors.pdf
local_2017,__main__,mayor,progressive_democratic_2017,„პროგრესულ-დემოკრატიული მოძრაობა”,,,თბილისი,,39,ლაშა,სტურუა,ლაშა სტურუა,,,mayors.pdf
local_2017,__main__,mayor,gd,„ქართული ოცნება-დემოკრატიული საქართველო”,,,თბილისი,,41,კახა,კალაძე,კახა კალაძე,,,mayors.pdf
local_2017,__main__,mayor,initiative_group,საინიციატივო ჯგუფი,,,თბილისი,,42,ალექსანდრე,ელისაშვილი,ალექსანდრე ელისაშვილი,,,mayors.pdf
