election_id,sub_id,vote_type,party_id,party_label_ka,party_code,district_id,district_name_ka,list_order,ballot_number,first_name,last_name,name_ka,partisanship,elected,source
adj_2008,__main__,pr,christian_democrats_2008,გიორგი თარგამაძე-ქრისტიან დემოკრატები,,,,,,ნიაზ,ზოსიძე,ნიაზ ზოსიძე,,TRUE,adjara_2008_results.xlsx
adj_2008,__main__,pr,christian_democrats_2008,გიორგი თარგამაძე-ქრისტიან დემოკრატები,,,,,,ნუგზარ,ფუტკარაძე,ნუგზარ ფუტკარაძე,,TRUE,adjara_2008_results.xlsx
adj_2008,__main__,pr,unm,ერთიანი ნაციონალური მოძრაობა,,,,,,მიხეილი,მახარაძე,მიხეილი მახარაძე,,TRUE,adjara_2008_results.xlsx
adj_2008,__main__,pr,unm,ერთიანი ნაციონალური მოძრაობა,,,,,,პეტრე,ზამბახიძე,პეტრე ზამბახიძე,,TRUE,adjara_2008_results.xlsx
adj_2008,__main__,pr,unm,ერთიანი ნაციონალური მოძრაობა,,,,,,რამაზი,სურმანიძე,რამაზი სურმანიძე,,TRUE,adjara_2008_results.xlsx
adj_2008,__main__,pr,unm,ერთიანი ნაციონალური მოძრაობა,,,,,,ასმათი,დიასამიძე,ასმათი დიასამიძე,,TRUE,adjara_2008_results.xlsx
adj_2008,__main__,pr,unm,ერთიანი ნაციონალური მოძრაობა,,,,,,გელა,ცხომელიძე,გელა ცხომელიძე,,TRUE,adjara_2008_results.xlsx
adj_2008,__main__,pr,unm,ერთიანი ნაციონალური მოძრაობა,,,,,,მურმანი,ბერიძე,მურმანი ბერიძე,,TRUE,adjara_2008_results.xlsx
adj_2008,__main__,pr,unm,ერთიანი ნაციონალური მოძრაობა,,,,,,ვაჟა,ბოლქვაძე,ვაჟა ბოლქვაძე,,TRUE,adjara_2008_results.xlsx
adj_2008,__main__,pr,unm,ერთიანი ნაციონალური მოძრაობა,,,,,,თემური,ბოლქვაძე,თემური ბოლქვაძე,,TRUE,adjara_2008_results.xlsx
adj_2008,__main__,pr,unm,ერთიანი ნაციონალური მოძრაობა,,,,,,ბადრი,ფარტენაძე,ბადრი ფარტენაძე,,TRUE,adjara_2008_results.xlsx
adj_2008,__main__,pr,unm,ერთიანი ნაციონალური მოძრაობა,,,,,,გელა,დეკანაძე,გელა დეკანაძე,,TRUE,adjara_2008_results.xlsx
adj_2008,__main__,smd,unm,ერთიანი ნაციონალური მოძრაობა,,79,ბათუმი,,,ზაზა,გოგოტიშვილი,ზაზა გოგოტიშვილი,,TRUE,adjara_2008_results.xlsx
adj_2008,__main__,smd,unm,ერთიანი ნაციონალური მოძრაობა,,80,ქედა,,,რევაზი,არძენაძე,რევაზი არძენაძე,,TRUE,adjara_2008_results.xlsx
adj_2008,__main__,smd,unm,ერთიანი ნაციონალური მოძრაობა,,81,ქობულეთი,,,ომარი,ჭყონია,ომარი ჭყონია,,TRUE,adjara_2008_results.xlsx
adj_2008,__main__,smd,unm,ერთიანი ნაციონალური მოძრაობა,,82,შუახევი,,,მიხეილი,მჟავანაძე,მიხეილი მჟავანაძე,,TRUE,adjara_2008_results.xlsx
adj_2008,__main__,smd,unm,ერთიანი ნაციონალური მოძრაობა,,84,ხულო,,,ზურაბი,ხოზრევანიძე,ზურაბი ხოზრევანიძე,,TRUE,adjara_2008_results.xlsx
adj_2008,__main__,smd,christian_democrats_2008,გიორგი თარგამაძე-ქრისტიან დემოკრატები,,83,ხელვაჩაური,,,ზაზა,შაშიკაძე,ზაზა შაშიკაძე,,TRUE,adjara_2008_results.xlsx
