"file","level","status","exact","order_ok","n_missing","n_extra","missing","extra","signature"
"local2021_council_smd_precincts.csv","precinct","DRIFT",FALSE,FALSE,6,0,"precinct_key|selfgov_id|precinct_number|party_num|name_ka|round","","precinct_id,district_id,party_id,votes,vote_share,registered,voted,voted_noon,voted_5pm,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct"
"local2021_pr.csv","district","DRIFT",FALSE,FALSE,3,0,"party_num|name_ka|round","","district_id,party_id,votes,vote_share,registered,voted,voted_noon,voted_5pm,main_list,special_list,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct"
"local2021_pr_precincts.csv","precinct","DRIFT",FALSE,FALSE,6,0,"precinct_key|selfgov_id|precinct_number|party_num|name_ka|round","","precinct_id,district_id,party_id,votes,vote_share,registered,voted,voted_noon,voted_5pm,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct"
"local2021_pr_selfgov.csv","district","DRIFT",FALSE,FALSE,3,0,"party_num|name_ka|round","","district_id,party_id,votes,vote_share,registered,voted,voted_noon,voted_5pm,main_list,special_list,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct"
"local2021_r2.csv","district","DRIFT",FALSE,TRUE,14,4,"party_num|name_ka|round|registered|voted|voted_noon|voted_5pm|main_list|special_list|invalid_ballots|turnout_pct|noon_pct|five_pct|invalid_pct","candidate_name|seats_pr|seats_smd|threshold_status","district_id,party_id,candidate_name,votes,vote_share,seats_pr,seats_smd,threshold_status"
"local2021_r2_council_smd.csv","district","DRIFT",FALSE,FALSE,2,0,"party_num|round","","district_id,party_id,name_ka,votes,vote_share,registered,voted,voted_noon,voted_5pm,main_list,special_list,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct"
"local2021_r2_council_smd_precincts.csv","precinct","DRIFT",FALSE,FALSE,6,0,"precinct_key|selfgov_id|precinct_number|party_num|name_ka|round","","precinct_id,district_id,party_id,votes,vote_share,registered,voted,voted_noon,voted_5pm,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct"
"local2021_r2_smd.csv","district","DRIFT",FALSE,FALSE,2,0,"party_num|round","","district_id,party_id,name_ka,votes,vote_share,registered,voted,voted_noon,voted_5pm,main_list,special_list,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct"
"local2021_r2_smd_districts.csv","district","DRIFT",FALSE,FALSE,2,0,"party_num|round","","district_id,party_id,name_ka,votes,vote_share,registered,voted,voted_noon,voted_5pm,main_list,special_list,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct"
"local2021_r2_smd_precincts.csv","precinct","DRIFT",FALSE,FALSE,6,0,"precinct_key|district_id|precinct_number|party_num|name_ka|round","","precinct_id,selfgov_id,party_id,votes,vote_share,registered,voted,voted_noon,voted_5pm,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct"
"local2021_seats.csv","seats","EXACT",TRUE,TRUE,0,0,"","","selfgov_id,party_id,seats_pr,seats_smd,seats_mayor"
"local2021_smd.csv","district","DRIFT",FALSE,FALSE,1,0,"party_num","","district_id,party_id,name_ka,round,votes,vote_share,registered,voted,voted_noon,voted_5pm,main_list,special_list,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct"
"local2021_smd_districts.csv","district","DRIFT",FALSE,FALSE,1,0,"party_num","","district_id,party_id,name_ka,round,votes,vote_share,registered,voted,voted_noon,voted_5pm,main_list,special_list,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct"
"local2021_smd_precincts.csv","precinct","DRIFT",FALSE,FALSE,6,0,"precinct_key|district_id|precinct_number|party_num|name_ka|round","","precinct_id,selfgov_id,party_id,votes,vote_share,registered,voted,voted_noon,voted_5pm,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct"
"local2025_council_smd.csv","district","DRIFT",FALSE,FALSE,2,0,"party_num|round","","district_id,party_id,name_ka,votes,vote_share,registered,voted,voted_noon,voted_5pm,main_list,special_list,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct"
"local2025_council_smd_precincts.csv","precinct","DRIFT",FALSE,FALSE,6,0,"precinct_key|selfgov_id|precinct_number|party_num|name_ka|round","","precinct_id,district_id,party_id,votes,vote_share,registered,voted,voted_noon,voted_5pm,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct"
"local2025_pr.csv","district","DRIFT",FALSE,FALSE,3,0,"party_num|name_ka|round","","district_id,party_id,votes,vote_share,registered,voted,voted_noon,voted_5pm,main_list,special_list,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct"
"local2025_pr_precincts.csv","precinct","DRIFT",FALSE,FALSE,6,0,"precinct_key|selfgov_id|precinct_number|party_num|name_ka|round","","precinct_id,district_id,party_id,votes,vote_share,registered,voted,voted_noon,voted_5pm,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct"
"local2025_pr_selfgov.csv","district","DRIFT",FALSE,FALSE,3,0,"party_num|name_ka|round","","district_id,party_id,votes,vote_share,registered,voted,voted_noon,voted_5pm,main_list,special_list,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct"
"local2025_seats.csv","seats","EXACT",TRUE,TRUE,0,0,"","","selfgov_id,party_id,seats_pr,seats_smd,seats_mayor"
"local2025_smd.csv","district","DRIFT",FALSE,FALSE,2,0,"party_num|round","","district_id,party_id,name_ka,votes,vote_share,registered,voted,voted_noon,voted_5pm,main_list,special_list,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct"
"local2025_smd_districts.csv","district","DRIFT",FALSE,FALSE,2,0,"party_num|round","","district_id,party_id,name_ka,votes,vote_share,registered,voted,voted_noon,voted_5pm,main_list,special_list,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct"
"local2025_smd_precincts.csv","precinct","DRIFT",FALSE,FALSE,6,0,"precinct_key|district_id|precinct_number|party_num|name_ka|round","","precinct_id,selfgov_id,party_id,votes,vote_share,registered,voted,voted_noon,voted_5pm,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct"
"parl1919_pr.csv","district","DRIFT",FALSE,TRUE,11,0,"party_num|name_ka|round|voted_noon|voted_5pm|main_list|special_list|turnout_pct|noon_pct|five_pct|invalid_pct","","district_id,party_id,votes,vote_share,registered,voted,invalid_ballots"
"parl2008_pr.csv","district","DRIFT",FALSE,FALSE,3,1,"party_num|name_ka|round","district_name_ka","district_id,district_name_ka,party_id,votes,vote_share,registered,voted,voted_noon,voted_5pm,main_list,special_list,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct"
"parl2008_pr_precincts.csv","precinct","DRIFT",FALSE,FALSE,5,2,"precinct_key|selfgov_id|party_num|name_ka|round","electoral_district_id|district_name_ka","precinct_id,district_id,electoral_district_id,district_name_ka,precinct_number,party_id,votes,vote_share,registered,voted,voted_noon,voted_5pm,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct"
"parl2008_smd.csv","district","DRIFT",FALSE,FALSE,2,1,"party_num|round","district_name_ka","district_id,district_name_ka,party_id,name_ka,votes,vote_share,registered,voted,voted_noon,voted_5pm,main_list,special_list,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct"
"parl2008_smd_precincts.csv","precinct","DRIFT",FALSE,FALSE,4,2,"precinct_key|selfgov_id|party_num|round","electoral_district_id|district_name_ka","precinct_id,district_id,electoral_district_id,district_name_ka,precinct_number,party_id,name_ka,votes,vote_share,registered,voted,voted_noon,voted_5pm,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct"
"parl2012_2015_byelection_smd.csv","district","DRIFT",FALSE,FALSE,2,2,"party_num|round","district_name_ka|party_label","district_id,district_name_ka,party_id,name_ka,party_label,votes,vote_share,registered,voted,voted_noon,voted_5pm,main_list,special_list,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct"
"parl2012_2015_byelection_smd_precincts.csv","precinct","DRIFT",FALSE,FALSE,3,3,"selfgov_id|party_num|round","electoral_district_id|district_name_ka|party_label","precinct_id,precinct_key,district_id,electoral_district_id,district_name_ka,precinct_number,party_id,name_ka,party_label,votes,vote_share,registered,voted,voted_noon,voted_5pm,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct"
"parl2012_pr.csv","district","DRIFT",FALSE,FALSE,3,1,"party_num|name_ka|round","district_name_ka","district_id,district_name_ka,party_id,votes,vote_share,registered,voted,voted_noon,voted_5pm,main_list,special_list,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct"
"parl2012_pr_precincts.csv","precinct","DRIFT",FALSE,FALSE,5,2,"precinct_key|selfgov_id|party_num|name_ka|round","electoral_district_id|district_name_ka","precinct_id,district_id,electoral_district_id,district_name_ka,precinct_number,party_id,votes,vote_share,registered,voted,voted_noon,voted_5pm,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct"
"parl2012_smd.csv","district","DRIFT",FALSE,FALSE,2,1,"party_num|round","district_name_ka","district_id,district_name_ka,party_id,name_ka,votes,vote_share,registered,voted,voted_noon,voted_5pm,main_list,special_list,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct"
"parl2012_smd_precincts.csv","precinct","DRIFT",FALSE,FALSE,4,2,"precinct_key|selfgov_id|party_num|round","electoral_district_id|district_name_ka","precinct_id,district_id,electoral_district_id,district_name_ka,precinct_number,party_id,name_ka,votes,vote_share,registered,voted,voted_noon,voted_5pm,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct"
"parl2016_major54_2018_smd.csv","district","DRIFT",FALSE,FALSE,2,0,"party_num|round","","district_id,party_id,name_ka,votes,vote_share,registered,voted,voted_noon,voted_5pm,main_list,special_list,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct"
"parl2016_major54_2018_smd_precincts.csv","precinct","DRIFT",FALSE,FALSE,4,3,"selfgov_id|precinct_number|party_num|round","smd|dd|pp","precinct_id,precinct_key,smd,dd,pp,district_id,party_id,name_ka,votes,vote_share,registered,voted,voted_noon,voted_5pm,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct"
"parl2016_mtatsminda_2019_smd.csv","district","DRIFT",FALSE,FALSE,2,0,"party_num|round","","district_id,party_id,name_ka,votes,vote_share,registered,voted,voted_noon,voted_5pm,main_list,special_list,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct"
"parl2016_mtatsminda_2019_smd_precincts.csv","precinct","DRIFT",FALSE,FALSE,4,3,"selfgov_id|precinct_number|party_num|round","smd|dd|pp","precinct_id,precinct_key,smd,dd,pp,district_id,party_id,name_ka,votes,vote_share,registered,voted,voted_noon,voted_5pm,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct"
"parl2016_mtatsminda_2019_smd_runoff.csv","district","DRIFT",FALSE,FALSE,2,0,"party_num|round","","district_id,party_id,name_ka,votes,vote_share,registered,voted,voted_noon,voted_5pm,main_list,special_list,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct"
"parl2016_mtatsminda_2019_smd_runoff_precincts.csv","precinct","DRIFT",FALSE,FALSE,4,3,"selfgov_id|precinct_number|party_num|round","smd|dd|pp","precinct_id,precinct_key,smd,dd,pp,district_id,party_id,name_ka,votes,vote_share,registered,voted,voted_noon,voted_5pm,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct"
"parl2016_pr.csv","district","DRIFT",FALSE,FALSE,3,0,"party_num|name_ka|round","","district_id,party_id,votes,vote_share,registered,voted,voted_noon,voted_5pm,main_list,special_list,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct"
"parl2016_pr_precincts.csv","precinct","DRIFT",FALSE,FALSE,6,0,"precinct_key|selfgov_id|precinct_number|party_num|name_ka|round","","precinct_id,district_id,party_id,votes,vote_share,registered,voted,voted_noon,voted_5pm,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct"
"parl2016_pr_repeated.csv","district","DRIFT",FALSE,FALSE,3,0,"party_num|name_ka|round","","district_id,party_id,votes,vote_share,registered,voted,voted_noon,voted_5pm,main_list,special_list,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct"
"parl2016_pr_repeated_precincts.csv","precinct","DRIFT",FALSE,FALSE,5,3,"selfgov_id|precinct_number|party_num|name_ka|round","smd|dd|pp","precinct_id,precinct_key,smd,dd,pp,district_id,party_id,votes,vote_share,registered,voted,voted_noon,voted_5pm,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct"
"parl2016_smd.csv","district","DRIFT",FALSE,FALSE,2,0,"party_num|round","","district_id,party_id,name_ka,votes,vote_share,registered,voted,voted_noon,voted_5pm,main_list,special_list,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct"
"parl2016_smd_precincts.csv","precinct","DRIFT",FALSE,FALSE,5,0,"precinct_key|selfgov_id|precinct_number|party_num|round","","precinct_id,district_id,party_id,name_ka,votes,vote_share,registered,voted,voted_noon,voted_5pm,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct"
"parl2016_smd_repeated.csv","district","DRIFT",FALSE,FALSE,2,0,"party_num|round","","district_id,party_id,name_ka,votes,vote_share,registered,voted,voted_noon,voted_5pm,main_list,special_list,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct"
"parl2016_smd_repeated_precincts.csv","precinct","DRIFT",FALSE,FALSE,4,3,"selfgov_id|precinct_number|party_num|round","smd|dd|pp","precinct_id,precinct_key,smd,dd,pp,district_id,party_id,name_ka,votes,vote_share,registered,voted,voted_noon,voted_5pm,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct"
"parl2016_smd_runoff.csv","district","DRIFT",FALSE,FALSE,2,0,"party_num|round","","district_id,party_id,name_ka,votes,vote_share,registered,voted,voted_noon,voted_5pm,main_list,special_list,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct"
"parl2016_smd_runoff_precincts.csv","precinct","DRIFT",FALSE,FALSE,5,0,"precinct_key|selfgov_id|precinct_number|party_num|round","","precinct_id,district_id,party_id,name_ka,votes,vote_share,registered,voted,voted_noon,voted_5pm,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct"
"parl2020_by_tbilisi.csv","district","DRIFT",FALSE,TRUE,14,4,"party_num|name_ka|round|registered|voted|voted_noon|voted_5pm|main_list|special_list|invalid_ballots|turnout_pct|noon_pct|five_pct|invalid_pct","candidate_name|seats_pr|seats_smd|threshold_status","district_id,party_id,candidate_name,votes,vote_share,seats_pr,seats_smd,threshold_status"
"parl2020_pr.csv","district","DRIFT",FALSE,FALSE,3,0,"party_num|name_ka|round","","district_id,party_id,votes,vote_share,registered,voted,voted_noon,voted_5pm,main_list,special_list,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct"
"parl2020_pr_precincts.csv","precinct","DRIFT",FALSE,FALSE,6,0,"precinct_key|selfgov_id|precinct_number|party_num|name_ka|round","","precinct_id,district_id,party_id,votes,vote_share,registered,voted,voted_noon,voted_5pm,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct"
"parl2020_smd.csv","district","DRIFT",FALSE,FALSE,2,0,"party_num|round","","district_id,party_id,name_ka,votes,vote_share,registered,voted,voted_noon,voted_5pm,main_list,special_list,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct"
"parl2020_smd_precincts.csv","precinct","DRIFT",FALSE,FALSE,5,0,"precinct_key|selfgov_id|precinct_number|party_num|round","","precinct_id,district_id,party_id,name_ka,votes,vote_share,registered,voted,voted_noon,voted_5pm,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct"
"parl2020_smd_runoff.csv","district","DRIFT",FALSE,FALSE,2,0,"party_num|round","","district_id,party_id,name_ka,votes,vote_share,registered,voted,voted_noon,voted_5pm,main_list,special_list,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct"
"parl2020_smd_runoff_precincts.csv","precinct","DRIFT",FALSE,FALSE,5,0,"precinct_key|selfgov_id|precinct_number|party_num|round","","precinct_id,district_id,party_id,name_ka,votes,vote_share,registered,voted,voted_noon,voted_5pm,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct"
"parl2024_pr.csv","district","DRIFT",FALSE,FALSE,3,0,"party_num|name_ka|round","","district_id,party_id,votes,vote_share,registered,voted,voted_noon,voted_5pm,main_list,special_list,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct"
"parl2024_pr_precincts.csv","precinct","DRIFT",FALSE,FALSE,6,0,"precinct_key|selfgov_id|precinct_number|party_num|name_ka|round","","precinct_id,district_id,party_id,votes,vote_share,registered,voted,voted_noon,voted_5pm,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct"
"pres2008.csv","district","DRIFT",FALSE,FALSE,3,1,"party_num|name_ka|round","district_name_en","district_id,district_name_en,party_id,votes,vote_share,registered,voted,voted_noon,voted_5pm,main_list,special_list,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct"
"pres2008_precincts.csv","precinct","DRIFT",FALSE,FALSE,5,3,"precinct_key|selfgov_id|party_num|name_ka|round","district_name_en|main_list|special_list","precinct_id,district_id,district_name_en,precinct_number,party_id,votes,vote_share,registered,voted,voted_noon,voted_5pm,main_list,special_list,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct"
"pres2013.csv","district","DRIFT",FALSE,FALSE,3,2,"party_num|name_ka|round","district_name_ka|district_name_en","district_id,district_name_ka,district_name_en,party_id,votes,vote_share,registered,voted,voted_noon,voted_5pm,main_list,special_list,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct"
"pres2013_precincts.csv","precinct","DRIFT",FALSE,FALSE,5,4,"precinct_key|selfgov_id|party_num|name_ka|round","district_name_ka|district_name_en|main_list|special_list","precinct_id,district_id,district_name_ka,district_name_en,precinct_number,party_id,votes,vote_share,registered,voted,voted_noon,voted_5pm,main_list,special_list,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct"
"pres2018_r1.csv","district","DRIFT",FALSE,FALSE,3,0,"party_num|name_ka|round","","district_id,party_id,votes,vote_share,registered,voted,voted_noon,voted_5pm,main_list,special_list,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct"
"pres2018_r1_precincts.csv","precinct","DRIFT",FALSE,FALSE,6,2,"precinct_key|selfgov_id|precinct_number|party_num|name_ka|round","main_list|special_list","precinct_id,district_id,party_id,votes,vote_share,registered,voted,voted_noon,voted_5pm,main_list,special_list,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct"
"pres2018_r2.csv","district","DRIFT",FALSE,FALSE,3,0,"party_num|name_ka|round","","district_id,party_id,votes,vote_share,registered,voted,voted_noon,voted_5pm,main_list,special_list,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct"
"pres2018_r2_precincts.csv","precinct","DRIFT",FALSE,FALSE,6,2,"precinct_key|selfgov_id|precinct_number|party_num|name_ka|round","main_list|special_list","precinct_id,district_id,party_id,votes,vote_share,registered,voted,voted_noon,voted_5pm,main_list,special_list,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct"
"adj_2008_elected.csv","candidates","EXACT",TRUE,TRUE,0,0,"","","election_id,sub_id,vote_type,party_id,party_label_ka,party_code,district_id,district_name_ka,list_order,ballot_number,first_name,last_name,name_ka,partisanship,elected,source"
"adj_2008_pr.csv","candidates","EXACT",TRUE,TRUE,0,0,"","","election_id,sub_id,vote_type,party_id,party_label_ka,party_code,district_id,district_name_ka,list_order,ballot_number,first_name,last_name,name_ka,partisanship,elected,source"
"adj_2008_smd.csv","candidates","EXACT",TRUE,TRUE,0,0,"","","election_id,sub_id,vote_type,party_id,party_label_ka,party_code,district_id,district_name_ka,list_order,ballot_number,first_name,last_name,name_ka,partisanship,elected,source"
"adj_2016_elected.csv","candidates","EXACT",TRUE,TRUE,0,0,"","","election_id,sub_id,vote_type,party_id,party_label_ka,party_code,district_id,district_name_ka,list_order,ballot_number,first_name,last_name,name_ka,partisanship,elected,source"
"adj_2016_pr.csv","candidates","EXACT",TRUE,TRUE,0,0,"","","election_id,sub_id,vote_type,party_id,party_label_ka,party_code,district_id,district_name_ka,list_order,ballot_number,first_name,last_name,name_ka,partisanship,elected,source"
"adj_2016_smd.csv","candidates","EXACT",TRUE,TRUE,0,0,"","","election_id,sub_id,vote_type,party_id,party_label_ka,party_code,district_id,district_name_ka,list_order,ballot_number,first_name,last_name,name_ka,partisanship,elected,source"
"adj_2020_elected.csv","candidates","EXACT",TRUE,TRUE,0,0,"","","election_id,sub_id,vote_type,party_id,party_label_ka,party_code,district_id,district_name_ka,list_order,ballot_number,first_name,last_name,name_ka,partisanship,elected,source"
"adj_2020_pr.csv","candidates","EXACT",TRUE,TRUE,0,0,"","","election_id,sub_id,vote_type,party_id,party_label_ka,party_code,district_id,district_name_ka,list_order,ballot_number,first_name,last_name,name_ka,partisanship,elected,source"
"adj_2020_smd.csv","candidates","EXACT",TRUE,TRUE,0,0,"","","election_id,sub_id,vote_type,party_id,party_label_ka,party_code,district_id,district_name_ka,list_order,ballot_number,first_name,last_name,name_ka,partisanship,elected,source"
"adj_2024_elected.csv","candidates","EXACT",TRUE,TRUE,0,0,"","","election_id,sub_id,vote_type,party_id,party_label_ka,party_code,district_id,district_name_ka,list_order,ballot_number,first_name,last_name,name_ka,partisanship,elected,source"
"adj_2024_pr.csv","candidates","EXACT",TRUE,TRUE,0,0,"","","election_id,sub_id,vote_type,party_id,party_label_ka,party_code,district_id,district_name_ka,list_order,ballot_number,first_name,last_name,name_ka,partisanship,elected,source"
"local_2010_council_smd.csv","candidates","EXACT",TRUE,TRUE,0,0,"","","election_id,sub_id,vote_type,party_id,party_label_ka,party_code,district_id,district_name_ka,list_order,ballot_number,first_name,last_name,name_ka,partisanship,elected,source"
"local_2010_mayor.csv","candidates","EXACT",TRUE,TRUE,0,0,"","","election_id,sub_id,vote_type,party_id,party_label_ka,party_code,district_id,district_name_ka,list_order,ballot_number,first_name,last_name,name_ka,partisanship,elected,source"
"local_2014_council_smd.csv","candidates","EXACT",TRUE,TRUE,0,0,"","","election_id,sub_id,vote_type,party_id,party_label_ka,party_code,district_id,district_name_ka,list_order,ballot_number,first_name,last_name,name_ka,partisanship,elected,source"
"local_2014_elected.csv","candidates","EXACT",TRUE,TRUE,0,0,"","","election_id,sub_id,vote_type,party_id,party_label_ka,party_code,district_id,district_name_ka,list_order,ballot_number,first_name,last_name,name_ka,partisanship,elected,source"
"local_2014_gamgebeli.csv","candidates","EXACT",TRUE,TRUE,0,0,"","","election_id,sub_id,vote_type,party_id,party_label_ka,party_code,district_id,district_name_ka,list_order,ballot_number,first_name,last_name,name_ka,partisanship,elected,source"
"local_2014_mayor.csv","candidates","EXACT",TRUE,TRUE,0,0,"","","election_id,sub_id,vote_type,party_id,party_label_ka,party_code,district_id,district_name_ka,list_order,ballot_number,first_name,last_name,name_ka,partisanship,elected,source"
"local_2014_pr.csv","candidates","EXACT",TRUE,TRUE,0,0,"","","election_id,sub_id,vote_type,party_id,party_label_ka,party_code,district_id,district_name_ka,list_order,ballot_number,first_name,last_name,name_ka,partisanship,elected,source"
"local_2017_council_smd.csv","candidates","EXACT",TRUE,TRUE,0,0,"","","election_id,sub_id,vote_type,party_id,party_label_ka,party_code,district_id,district_name_ka,list_order,ballot_number,first_name,last_name,name_ka,partisanship,elected,source"
"local_2017_elected.csv","candidates","EXACT",TRUE,TRUE,0,0,"","","election_id,sub_id,vote_type,party_id,party_label_ka,party_code,district_id,district_name_ka,list_order,ballot_number,first_name,last_name,name_ka,partisanship,elected,source"
"local_2017_mayor.csv","candidates","EXACT",TRUE,TRUE,0,0,"","","election_id,sub_id,vote_type,party_id,party_label_ka,party_code,district_id,district_name_ka,list_order,ballot_number,first_name,last_name,name_ka,partisanship,elected,source"
"local_2017_pr.csv","candidates","EXACT",TRUE,TRUE,0,0,"","","election_id,sub_id,vote_type,party_id,party_label_ka,party_code,district_id,district_name_ka,list_order,ballot_number,first_name,last_name,name_ka,partisanship,elected,source"
"local_2021_council_smd.csv","candidates","EXACT",TRUE,TRUE,0,0,"","","election_id,sub_id,vote_type,party_id,party_label_ka,party_code,district_id,district_name_ka,list_order,ballot_number,first_name,last_name,name_ka,partisanship,elected,source"
"local_2021_elected.csv","candidates","EXACT",TRUE,TRUE,0,0,"","","election_id,sub_id,vote_type,party_id,party_label_ka,party_code,district_id,district_name_ka,list_order,ballot_number,first_name,last_name,name_ka,partisanship,elected,source"
"local_2021_mayor.csv","candidates","EXACT",TRUE,TRUE,0,0,"","","election_id,sub_id,vote_type,party_id,party_label_ka,party_code,district_id,district_name_ka,list_order,ballot_number,first_name,last_name,name_ka,partisanship,elected,source"
"local_2021_pr.csv","candidates","EXACT",TRUE,TRUE,0,0,"","","election_id,sub_id,vote_type,party_id,party_label_ka,party_code,district_id,district_name_ka,list_order,ballot_number,first_name,last_name,name_ka,partisanship,elected,source"
"local_2025_council_smd.csv","candidates","EXACT",TRUE,TRUE,0,0,"","","election_id,sub_id,vote_type,party_id,party_label_ka,party_code,district_id,district_name_ka,list_order,ballot_number,first_name,last_name,name_ka,partisanship,elected,source"
"local_2025_elected.csv","candidates","EXACT",TRUE,TRUE,0,0,"","","election_id,sub_id,vote_type,party_id,party_label_ka,party_code,district_id,district_name_ka,list_order,ballot_number,first_name,last_name,name_ka,partisanship,elected,source"
"local_2025_mayor.csv","candidates","EXACT",TRUE,TRUE,0,0,"","","election_id,sub_id,vote_type,party_id,party_label_ka,party_code,district_id,district_name_ka,list_order,ballot_number,first_name,last_name,name_ka,partisanship,elected,source"
"local_2025_pr.csv","candidates","EXACT",TRUE,TRUE,0,0,"","","election_id,sub_id,vote_type,party_id,party_label_ka,party_code,district_id,district_name_ka,list_order,ballot_number,first_name,last_name,name_ka,partisanship,elected,source"
"local2014_elected.csv","candidates-legacy","LEGACY",FALSE,FALSE,NA,NA,"","","election_type,round,local_governing_unit,selfgov_id,party_name,first_name,last_name,candidate_number,maj_id,smd_name,source_pdf,page_number,party_num,party_id,name_ka"
"local2014_mayor_gamgebeli_candidates.csv","candidates-legacy","LEGACY",FALSE,FALSE,NA,NA,"","","election_type,district_raw,district_id,party_num,party_id,name_ka,party_name"
"local2014_party_lists.csv","candidates-legacy","LEGACY",FALSE,FALSE,NA,NA,"","","district_id,district_type,party_id,party_name,order_id,first_name,last_name,name_ka,smd_code,smd_name"
"local2014_smd_candidates.csv","candidates-legacy","LEGACY",FALSE,FALSE,NA,NA,"","","election_type,district_raw,district_id,major_id,party_num,party_id,name_ka,party_name,smd_code"
"parl_1919_pr.csv","candidates","EXACT",TRUE,TRUE,0,0,"","","election_id,sub_id,vote_type,party_id,party_label_ka,party_code,district_id,district_name_ka,list_order,ballot_number,first_name,last_name,name_ka,partisanship,elected,source"
"parl_2008_elected.csv","candidates","EXACT",TRUE,TRUE,0,0,"","","election_id,sub_id,vote_type,party_id,party_label_ka,party_code,district_id,district_name_ka,list_order,ballot_number,first_name,last_name,name_ka,partisanship,elected,source"
"parl_2008_pr.csv","candidates","EXACT",TRUE,TRUE,0,0,"","","election_id,sub_id,vote_type,party_id,party_label_ka,party_code,district_id,district_name_ka,list_order,ballot_number,first_name,last_name,name_ka,partisanship,elected,source"
"parl_2008_smd.csv","candidates","EXACT",TRUE,TRUE,0,0,"","","election_id,sub_id,vote_type,party_id,party_label_ka,party_code,district_id,district_name_ka,list_order,ballot_number,first_name,last_name,name_ka,partisanship,elected,source"
"parl_2012_elected.csv","candidates","EXACT",TRUE,TRUE,0,0,"","","election_id,sub_id,vote_type,party_id,party_label_ka,party_code,district_id,district_name_ka,list_order,ballot_number,first_name,last_name,name_ka,partisanship,elected,source"
